Date,Warehouse,Category,Subcategory,Agent,Handling_Time(min),Satisfaction,Escalated
2024-09-07,中國,訂單,商品未到，確定訂單狀態,Frank,12,4.4,No
2024-09-07,美國,訂單,商品轉其他物流寄送,Ivy,31,2.6,Yes
2024-09-08,台灣,訂單,商品未到，確定訂單狀態,David,17,3.5,No
2024-09-08,美國,訂單,商品未到，確定訂單狀態,David,16,4.4,No
2024-09-08,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,11,4.3,No
2024-09-08,德國,訂單,商品購買加值服務需求,Jack,17,4.2,No
2024-09-08,台灣,商品,某商品能不能協助代購,Ivy,12,3.5,No
2024-09-08,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Bob,6,3.6,No
2024-09-08,台灣,商品,某商品運回來是否違法或需要付關費,Grace,11,4.0,No
2024-09-08,台灣,訂單,商品購買加值服務需求,Jack,35,2.9,No
2024-09-08,台灣,商品,某商品能不能買/運回台灣,Carol,12,4.3,No
2024-09-09,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,29,4.5,No
2024-09-09,中國,倉儲,商品滯留過久以致倉庫丟失相關,Hank,22,4.0,No
2024-09-09,德國,訂單,商品購買加值服務需求,Ivy,6,3.7,No
2024-09-09,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Grace,31,3.3,No
2024-09-09,中國,倉儲,商品是否重新加工完成,Ivy,8,3.9,No
2024-09-09,美國,訂單,商品毀損相關,Jack,20,3.8,No
2024-09-09,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,15,4.7,No
2024-09-09,中國,倉儲,商品滯留過久以致倉庫丟失相關,Grace,15,3.9,No
2024-09-09,台灣,訂單,已付款訂單未成立,Hank,11,3.6,Yes
2024-09-09,美國,商品,某商品運回來是否違法或需要付關費,Hank,4,3.8,No
2024-09-09,美國,訂單,商品收到與訂單內容不符,Emma,22,3.6,No
2024-09-09,美國,倉儲,商品是否重新加工完成,Ivy,5,3.9,No
2024-09-09,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,David,26,4.1,No
2024-09-10,德國,商品,某商品運回來是否違法或需要付關費,Jack,14,4.7,No
2024-09-10,美國,商品,某商品能不能協助代購,Ivy,15,3.8,No
2024-09-10,德國,訂單,商品轉其他物流寄送,David,23,3.6,No
2024-09-10,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Jack,1,4.0,No
2024-09-10,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,9,3.9,No
2024-09-10,台灣,倉儲,訂購商品是否有送到某倉庫,Jack,34,3.0,Yes
2024-09-10,日本,訂單,商品未到，確定訂單狀態,Carol,26,3.4,No
2024-09-10,中國,倉儲,訂購商品是否有送到某倉庫,Ivy,23,3.8,No
2024-09-10,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Grace,3,4.0,No
2024-09-10,台灣,商品,某商品能不能協助代購,Frank,10,3.9,No
2024-09-10,台灣,倉儲,商品是否重新加工完成,Bob,26,2.8,Yes
2024-09-10,台灣,商品,某商品能不能買/運回台灣,Bob,13,4.1,No
2024-09-10,德國,訂單,商品轉其他物流寄送,Alice,26,4.4,No
2024-09-10,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,7,4.3,No
2024-09-10,台灣,訂單,商品未到，確定訂單狀態,Alice,18,3.3,No
2024-09-10,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,7,4.7,No
2024-09-11,德國,倉儲,商品滯留過久是否有要收費,Alice,23,4.2,No
2024-09-11,美國,訂單,商品轉其他物流寄送,Emma,19,4.5,No
2024-09-11,中國,訂單,商品未到，確定訂單狀態,Carol,14,3.1,No
2024-09-11,日本,商品,某商品能不能買/運回台灣,Emma,12,4.7,No
2024-09-11,日本,倉儲,訂購商品是否有送到某倉庫,Bob,23,4.1,No
2024-09-11,德國,訂單,商品毀損相關,Hank,29,4.2,No
2024-09-11,中國,商品,某商品運回來是否違法或需要付關費,Alice,9,4.7,No
2024-09-11,德國,訂單,商品未到，確定訂單狀態,Jack,23,3.3,No
2024-09-11,台灣,訂單,商品收到與訂單內容不符,Bob,29,3.5,No
2024-09-11,美國,商品,某商品能不能買/運回台灣,Grace,13,4.5,No
2024-09-11,台灣,商品,某商品能不能買/運回台灣,David,4,4.1,No
2024-09-11,中國,訂單,商品收到與訂單內容不符,David,20,3.5,No
2024-09-11,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Alice,15,3.3,No
2024-09-11,台灣,訂單,商品未到，確定訂單狀態,Alice,28,4.3,No
2024-09-11,日本,倉儲,商品滯留過久是否有要收費,Frank,27,3.9,No
2024-09-11,美國,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,31,4.0,No
2024-09-11,美國,訂單,商品未到，確定訂單狀態,Carol,22,3.8,No
2024-09-12,台灣,訂單,商品毀損相關,David,20,3.2,No
2024-09-12,美國,商品,某商品運回來是否違法或需要付關費,Ivy,17,3.8,No
2024-09-12,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Frank,8,3.4,No
2024-09-12,日本,訂單,商品轉其他物流寄送,Ivy,13,3.4,No
2024-09-12,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Grace,18,4.1,No
2024-09-12,日本,訂單,商品毀損相關,David,9,3.7,No
2024-09-12,台灣,訂單,商品收到與訂單內容不符,Ivy,18,3.3,No
2024-09-13,德國,訂單,已付款訂單未成立,David,13,3.3,Yes
2024-09-13,日本,商品,某商品能不能買/運回台灣,Carol,6,3.9,No
2024-09-13,德國,商品,某商品運回來是否違法或需要付關費,Carol,10,4.7,No
2024-09-13,日本,倉儲,商品滯留過久以致倉庫丟失相關,Grace,18,3.6,No
2024-09-13,台灣,倉儲,商品滯留過久是否有要收費,Hank,19,3.4,No
2024-09-13,美國,商品,某商品能不能買/運回台灣,Jack,20,4.7,No
2024-09-13,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,1,4.9,No
2024-09-13,德國,其他,節日活動相關,Carol,12,3.9,No
2024-09-13,德國,訂單,商品購買加值服務需求,Emma,34,4.2,No
2024-09-13,美國,商品,某商品運回來是否違法或需要付關費,Bob,10,5.0,No
2024-09-13,台灣,訂單,商品收到與訂單內容不符,Jack,16,5.0,No
2024-09-13,德國,倉儲,商品是否重新加工完成,Frank,12,3.5,No
2024-09-13,台灣,商品,某商品能不能買/運回台灣,Emma,8,3.5,Yes
2024-09-13,德國,商品,某商品能不能協助代購,Bob,15,4.7,No
2024-09-13,日本,倉儲,訂購商品是否有送到某倉庫,Ivy,31,4.6,No
2024-09-13,中國,訂單,商品未到，確定訂單狀態,Emma,26,3.3,Yes
2024-09-14,台灣,商品,某商品能不能買/運回台灣,Hank,11,3.8,No
2024-09-14,美國,倉儲,商品是否重新加工完成,Ivy,32,3.9,No
2024-09-14,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Alice,27,4.1,No
2024-09-14,日本,訂單,商品轉其他物流寄送,Frank,4,4.1,No
2024-09-14,德國,訂單,商品毀損相關,Grace,20,3.6,No
2024-09-14,中國,訂單,已付款訂單未成立,David,7,3.0,No
2024-09-14,德國,倉儲,商品滯留過久是否有要收費,Carol,15,3.5,No
2024-09-14,德國,訂單,商品購買加值服務需求,Carol,26,3.8,No
2024-09-15,中國,訂單,商品未到，確定訂單狀態,Frank,17,2.3,No
2024-09-15,德國,訂單,商品收到與訂單內容不符,David,1,3.5,No
2024-09-15,德國,商品,某商品能不能協助代購,Frank,1,3.5,No
2024-09-15,日本,訂單,商品購買加值服務需求,Ivy,7,3.9,No
2024-09-15,美國,訂單,商品轉其他物流寄送,Bob,5,3.0,No
2024-09-15,美國,商品,某商品能不能買/運回台灣,Carol,4,4.1,No
2024-09-15,德國,其他,公司政策相關,Bob,14,4.9,No
2024-09-15,台灣,倉儲,訂購商品是否有送到某倉庫,Emma,7,3.8,No
2024-09-15,美國,訂單,商品購買加值服務需求,Alice,20,3.7,No
2024-09-15,台灣,訂單,商品收到與訂單內容不符,Emma,16,2.7,No
2024-09-15,德國,訂單,已付款訂單未成立,Alice,20,4.4,No
2024-09-16,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,4,2.7,Yes
2024-09-16,日本,訂單,商品購買加值服務需求,Ivy,18,4.6,No
2024-09-16,美國,訂單,已付款訂單未成立,Jack,30,3.2,No
2024-09-16,中國,其他,惡劣天氣相關,Bob,6,4.3,No
2024-09-16,台灣,商品,某商品能不能協助代購,Ivy,10,3.8,No
2024-09-16,中國,訂單,商品購買加值服務需求,Carol,7,2.3,No
2024-09-16,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Bob,31,5.0,No
2024-09-16,中國,訂單,商品購買加值服務需求,Jack,1,4.4,Yes
2024-09-16,德國,倉儲,訂購商品是否有送到某倉庫,David,27,4.3,No
2024-09-16,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Frank,29,3.9,No
2024-09-16,美國,訂單,商品轉其他物流寄送,Jack,16,3.9,No
2024-09-17,日本,訂單,商品毀損相關,Alice,17,5.0,No
2024-09-17,台灣,商品,某商品運回來是否違法或需要付關費,Grace,6,4.3,No
2024-09-17,美國,訂單,商品購買加值服務需求,Ivy,17,3.9,No
2024-09-17,美國,訂單,商品購買加值服務需求,David,24,3.1,No
2024-09-17,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Jack,11,4.2,No
2024-09-17,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,13,3.8,No
2024-09-17,德國,倉儲,商品是否重新加工完成,David,21,2.7,No
2024-09-17,日本,訂單,商品毀損相關,Grace,20,2.1,No
2024-09-17,台灣,商品,某商品能不能協助代購,Ivy,10,4.6,No
2024-09-17,德國,商品,某商品運回來是否違法或需要付關費,Carol,8,3.9,No
2024-09-17,美國,倉儲,商品是否重新加工完成,Grace,46,3.9,No
2024-09-17,德國,倉儲,商品滯留過久以致倉庫丟失相關,Jack,28,3.8,No
2024-09-17,中國,商品,某商品運回來是否違法或需要付關費,Carol,12,4.5,No
2024-09-18,日本,訂單,商品收到與訂單內容不符,Carol,16,3.3,Yes
2024-09-18,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Grace,10,3.7,Yes
2024-09-18,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Emma,22,3.0,No
2024-09-18,日本,訂單,已付款訂單未成立,Emma,17,3.0,Yes
2024-09-18,中國,訂單,商品轉其他物流寄送,Bob,30,2.5,No
2024-09-18,中國,商品,某商品運回來是否違法或需要付關費,Jack,9,4.8,No
2024-09-19,美國,訂單,商品轉其他物流寄送,Grace,11,4.7,No
2024-09-19,台灣,商品,某商品能不能買/運回台灣,Hank,3,3.9,No
2024-09-19,台灣,其他,節日活動相關,Emma,14,3.3,No
2024-09-19,德國,倉儲,訂購商品是否有送到某倉庫,Bob,29,2.6,No
2024-09-19,台灣,倉儲,訂購商品是否有送到某倉庫,David,23,4.3,No
2024-09-19,美國,訂單,商品收到與訂單內容不符,Hank,11,3.8,No
2024-09-19,台灣,倉儲,商品滯留過久是否有要收費,Emma,24,4.7,Yes
2024-09-19,美國,倉儲,商品是否重新加工完成,Alice,15,3.4,No
2024-09-19,德國,訂單,商品購買加值服務需求,Hank,4,4.5,No
2024-09-19,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,19,3.3,Yes
2024-09-19,美國,訂單,商品未到，確定訂單狀態,Bob,22,4.9,No
2024-09-19,日本,商品,某商品運回來是否違法或需要付關費,Ivy,17,4.3,No
2024-09-19,美國,商品,某商品能不能協助代購,Carol,12,3.1,No
2024-09-20,美國,其他,抱怨相關,Bob,14,3.7,No
2024-09-20,德國,商品,某商品運回來是否違法或需要付關費,Bob,5,4.1,No
2024-09-20,美國,訂單,商品收到與訂單內容不符,Frank,13,3.0,Yes
2024-09-20,台灣,倉儲,商品是否重新加工完成,Emma,18,3.7,No
2024-09-20,日本,商品,某商品能不能協助代購,Frank,5,3.7,No
2024-09-20,台灣,訂單,商品收到與訂單內容不符,Carol,26,3.4,No
2024-09-20,日本,倉儲,訂購商品是否有送到某倉庫,Frank,18,3.2,Yes
2024-09-21,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,13,3.9,No
2024-09-21,中國,訂單,商品毀損相關,Emma,17,2.9,No
2024-09-21,台灣,倉儲,訂購商品是否有送到某倉庫,David,15,3.8,No
2024-09-21,日本,倉儲,訂購商品是否有送到某倉庫,Alice,20,3.6,No
2024-09-21,德國,訂單,商品購買加值服務需求,David,17,3.0,No
2024-09-21,台灣,其他,抱怨相關,Alice,15,4.0,No
2024-09-22,德國,訂單,商品轉其他物流寄送,David,6,3.8,No
2024-09-22,中國,訂單,商品購買加值服務需求,Jack,9,2.9,No
2024-09-22,中國,倉儲,商品滯留過久以致倉庫丟失相關,Bob,21,3.9,No
2024-09-22,日本,商品,某商品能不能協助代購,Bob,7,3.9,No
2024-09-22,台灣,倉儲,商品滯留過久是否有要收費,David,28,3.0,No
2024-09-22,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Emma,30,3.4,No
2024-09-22,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Grace,16,4.7,No
2024-09-22,台灣,商品,某商品能不能買/運回台灣,Frank,2,3.9,Yes
2024-09-22,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,7,2.7,No
2024-09-22,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Jack,32,4.0,No
2024-09-22,台灣,倉儲,商品是否重新加工完成,Ivy,17,4.4,No
2024-09-22,美國,訂單,已付款訂單未成立,Emma,22,3.8,No
2024-09-22,美國,訂單,商品毀損相關,Ivy,16,4.4,No
2024-09-22,德國,商品,某商品能不能協助代購,Jack,8,5.0,No
2024-09-23,中國,訂單,已付款訂單未成立,Hank,19,4.1,No
2024-09-23,台灣,商品,某商品運回來是否違法或需要付關費,Jack,3,3.7,No
2024-09-23,德國,商品,某商品能不能買/運回台灣,Frank,3,5.0,No
2024-09-23,日本,訂單,已付款訂單未成立,Frank,14,5.0,No
2024-09-23,中國,倉儲,訂購商品是否有送到某倉庫,Hank,17,3.0,No
2024-09-23,美國,倉儲,商品滯留過久是否有要收費,Frank,13,3.6,No
2024-09-23,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,12,4.7,No
2024-09-23,台灣,訂單,商品未到，確定訂單狀態,Bob,15,4.0,No
2024-09-24,中國,訂單,已付款訂單未成立,David,21,3.9,No
2024-09-24,中國,商品,某商品能不能協助代購,Bob,7,5.0,No
2024-09-24,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Grace,10,4.3,No
2024-09-24,日本,訂單,商品毀損相關,Jack,23,3.4,Yes
2024-09-24,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,David,19,4.5,No
2024-09-24,中國,倉儲,商品是否重新加工完成,Jack,28,3.5,No
2024-09-24,美國,倉儲,商品是否重新加工完成,Frank,41,2.5,No
2024-09-24,日本,訂單,商品購買加值服務需求,David,11,4.4,Yes
2024-09-24,日本,訂單,商品購買加值服務需求,Emma,1,4.8,No
2024-09-24,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,28,4.5,No
2024-09-24,日本,商品,某商品能不能協助代購,David,10,4.4,No
2024-09-25,日本,訂單,商品轉其他物流寄送,Ivy,22,3.7,No
2024-09-25,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Emma,23,4.5,No
2024-09-25,日本,倉儲,商品滯留過久以致倉庫丟失相關,Carol,14,4.3,No
2024-09-25,中國,倉儲,商品滯留過久是否有要收費,Jack,18,3.2,No
2024-09-25,德國,訂單,商品毀損相關,Hank,38,3.3,No
2024-09-25,台灣,商品,某商品能不能買/運回台灣,Jack,16,5.0,No
2024-09-25,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Frank,16,2.9,No
2024-09-25,中國,商品,某商品運回來是否違法或需要付關費,Jack,14,4.9,No
2024-09-25,中國,倉儲,商品是否重新加工完成,Bob,14,3.9,Yes
2024-09-25,台灣,訂單,商品毀損相關,Alice,31,3.6,No
2024-09-25,美國,倉儲,商品是否重新加工完成,Carol,31,3.5,Yes
2024-09-25,中國,訂單,商品毀損相關,David,13,3.1,No
2024-09-25,台灣,其他,抱怨相關,Carol,6,3.5,Yes
2024-09-26,日本,商品,某商品運回來是否違法或需要付關費,Emma,19,3.6,Yes
2024-09-26,日本,訂單,商品毀損相關,Alice,9,4.4,No
2024-09-26,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,25,3.7,No
2024-09-26,台灣,商品,某商品能不能買/運回台灣,Alice,4,4.1,No
2024-09-26,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,24,3.2,Yes
2024-09-26,日本,商品,某商品能不能買/運回台灣,Bob,10,3.2,No
2024-09-26,中國,商品,某商品運回來是否違法或需要付關費,Frank,17,4.1,Yes
2024-09-26,美國,倉儲,商品滯留過久是否有要收費,Frank,25,4.0,No
2024-09-26,美國,倉儲,商品滯留過久以致倉庫丟失相關,Frank,7,3.9,No
2024-09-26,德國,訂單,商品未到，確定訂單狀態,Bob,20,4.9,No
2024-09-27,美國,訂單,商品購買加值服務需求,Bob,32,3.0,No
2024-09-27,美國,倉儲,商品滯留過久以致倉庫丟失相關,Emma,25,4.2,No
2024-09-27,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Frank,27,2.5,No
2024-09-27,台灣,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,12,2.8,No
2024-09-27,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,Frank,22,3.0,No
2024-09-27,德國,其他,節日活動相關,Jack,9,3.6,No
2024-09-27,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Bob,5,3.0,No
2024-09-27,德國,訂單,商品購買加值服務需求,Alice,16,4.2,No
2024-09-27,德國,其他,公司政策相關,Jack,10,3.9,No
2024-09-27,台灣,商品,某商品能不能協助代購,Hank,10,4.3,No
2024-09-27,中國,商品,某商品能不能協助代購,Grace,9,4.1,No
2024-09-27,中國,商品,某商品能不能協助代購,Grace,8,3.6,No
2024-09-27,日本,商品,某商品能不能買/運回台灣,Bob,17,5.0,No
2024-09-27,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Alice,6,5.0,No
2024-09-27,德國,倉儲,商品滯留過久以致倉庫丟失相關,Carol,21,4.0,No
2024-09-28,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Bob,5,3.4,Yes
2024-09-28,台灣,商品,某商品能不能協助代購,Bob,13,4.6,No
2024-09-28,美國,訂單,商品收到與訂單內容不符,Grace,25,4.1,No
2024-09-28,德國,訂單,商品收到與訂單內容不符,Emma,14,4.1,No
2024-09-28,台灣,訂單,商品收到與訂單內容不符,Jack,15,4.3,No
2024-09-28,美國,訂單,商品收到與訂單內容不符,Hank,25,4.4,No
2024-09-28,美國,訂單,商品毀損相關,Grace,23,2.7,No
2024-09-28,美國,訂單,商品轉其他物流寄送,David,13,3.3,No
2024-09-28,德國,倉儲,商品滯留過久是否有要收費,Ivy,22,3.3,No
2024-09-28,美國,商品,某商品運回來是否違法或需要付關費,Frank,11,4.4,No
2024-09-28,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Hank,25,3.3,No
2024-09-28,中國,倉儲,訂購商品是否有送到某倉庫,Jack,30,3.7,No
2024-09-29,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,17,3.6,Yes
2024-09-29,日本,商品,某商品運回來是否違法或需要付關費,Frank,7,4.0,Yes
2024-09-29,美國,倉儲,商品滯留過久是否有要收費,David,26,4.3,No
2024-09-29,日本,倉儲,商品是否重新加工完成,Alice,22,3.3,No
2024-09-29,台灣,商品,某商品運回來是否違法或需要付關費,Frank,3,3.8,No
2024-09-29,日本,訂單,已付款訂單未成立,Hank,13,3.2,No
2024-09-29,台灣,倉儲,商品滯留過久是否有要收費,Alice,24,3.3,Yes
2024-09-29,台灣,訂單,商品未到，確定訂單狀態,Emma,19,4.1,No
2024-09-29,日本,商品,某商品能不能買/運回台灣,Carol,11,3.5,No
